blind_id,pmid,source_abstract_sha256,model_output
HR-1243,33628833,96b0af3b602f92f879377e442f98b5c88e19d8d2b90c0f7727fb43bb656b665f,"```json
{
  ""study"": {
    ""design"": ""systematic review and meta-analysis"",
    ""year"": 2020,
    ""sample_size"": 14029,
    ""follow_up"": null
  },
  ""population"": {
    ""age"": null,
    ""age_criteria"": null,
    ""sex"": null,
    ""weight"": null,
    ""key_characteristics"": ""patients with diabetes mellitus in Ethiopia""
  },
  ""intervention"": {
    ""name"": null,
    ""dose"": null,
    ""frequency"": null,
    ""duration"": null
  },
  ""outcomes"": [
    {
      ""measure"": ""overall pooled prevalence of diabetic peripheral neuropathy"",
      ""timepoint"": null,
      ""effect"": ""22%"",
      ""ci"": ""95% CI 18% to 26%""
    },
    {
      ""measure"": ""subgroup prevalence of DPN in Addis Ababa"",
      ""timepoint"": null,
      ""effect"": ""23%"",
      ""ci"": ""95% CI 17% to 29%""
    },
    {
      ""measure"": ""subgroup prevalence of DPN in Oromia"",
      ""timepoint"": null,
      ""effect"": ""27%"",
      ""ci"": ""95% CI 16% to 38%""
    },
    {
      ""measure"": ""subgroup prevalence of DPN in South nation and nationalities"",
      ""timepoint"": null,
      ""effect"": ""16%"",
      ""ci"": ""95% CI 14% to 18%""
    },
    {
      ""measure"": ""subgroup prevalence of DPN in Amhara"",
      ""timepoint"": null,
      ""effect"": ""15%"",
      ""ci"": ""95% CI 6% to 24%""
    }
  ],
  ""safety"": [],
  ""other_facts"": ""PROSPERO registration number CRD42020173831 (submitted March 2020). Database search produced 245 papers; 38 articles included after applying inclusion/exclusion criteria. Except for three retrospective cohort studies, all included studies were cross-sectional. Databases searched: PubMed, Scopus, Google Scholar, African Journals Online, WHO Afro Library, Cochrane Review. Random effects model used to estimate pooled prevalence. Statistical analysis conducted using R version 3.5.3 and RStudio version 1.2.5033 for Windows. Heterogeneity evaluated by inconsistency index (I²). Publication bias examined by funnel plot. PRISMA guideline used in reviewing process."",
  ""summary"": ""This systematic review and meta-analysis found that the pooled national prevalence of diabetic peripheral neuropathy among patients with diabetes mellitus in Ethiopia was 22% (95% CI 18% to 26%), indicating a considerably high burden.""
}
```"
HR-1244,42459213,9d16e327adf3acad5dc6c854fbde74388cedb416679cc992c89a0326468537a4,"```json
{
  ""study"": {
    ""design"": ""cross-sectional market surveillance study"",
    ""year"": ""2022-2024"",
    ""sample_size"": 182,
    ""follow_up"": null
  },
  ""population"": {
    ""age"": null,
    ""age_criteria"": null,
    ""sex"": null,
    ""weight"": null,
    ""key_characteristics"": ""commercially manufactured products labelled 'gluten-free' from 25 different food categories, tested in retail locations in Jordan's main governorates""
  },
  ""intervention"": {
    ""name"": ""validated monoclonal-based antibody-sandwich ELISA (gluten concentration testing method)"",
    ""dose"": null,
    ""frequency"": null,
    ""duration"": ""August 2022 to November 2024""
  },
  ""outcomes"": [
    {
      ""measure"": ""Overall prevalence of products exceeding 20 mg/kg gluten"",
      ""timepoint"": ""during study period"",
      ""effect"": ""25.8% (47 of 182 products)"",
      ""ci"": ""95% CI: 19.7-32.6%""
    },
    {
      ""measure"": ""Non-compliance rate in rice-based goods"",
      ""timepoint"": ""during study period"",
      ""effect"": ""66.7%"",
      ""ci"": null
    },
    {
      ""measure"": ""Non-compliance rate in milk products"",
      ""timepoint"": ""during study period"",
      ""effect"": ""50.0%"",
      ""ci"": null
    },
    {
      ""measure"": ""Non-compliance rate in cookies"",
      ""timepoint"": ""during study period"",
      ""effect"": ""42.9%"",
      ""ci"": null
    },
    {
      ""measure"": ""Maximum gluten concentration detected"",
      ""timepoint"": ""during study period"",
      ""effect"": ""395.8 mg/kg"",
      ""ci"": null
    }
  ],
  ""safety"": null,
  ""other_facts"": ""Globally recognised gluten safety limit: 20 mg/kg for people with coeliac disease and other gluten-related disorders. Products tested from 25 different food categories. Several categories had small sample sizes with no violations found. Comparison contamination rates in other regions: Europe 0.5%, India 10.8% of packaged items marketed as gluten-free, Mexico 17.4%. Jordan had a higher rate of contamination than these regions."",
  ""summary"": ""This cross-sectional market surveillance study found that 25.8% (95% CI: 19.7-32.6%) of commercially manufactured 'gluten-free' products in Jordan exceeded the 20 mg/kg gluten safety limit, with the highest non-compliance rates in rice-based goods (66.7%), milk products (50.0%), and cookies (42.9%).""
}
```"
HR-1245,17033209,38f147597bfb3632931f2331d378fecf0a8607883a4c4f68d5c9dfb0fc882389,"{
  ""study"": {
    ""design"": ""external validation study"",
    ""year"": null,
    ""sample_size"": ""191"",
    ""follow_up"": ""60 months after surgery""
  },
  ""population"": {
    ""age"": null,
    ""age_criteria"": null,
    ""sex"": ""male"",
    ""weight"": null,
    ""key_characteristics"": ""patients undergoing prostatectomy with serum PSA levels >20 ng/ml, ranging from 20.1 to 100 ng/ml""
  },
  ""intervention"": {
    ""name"": ""preoperative Kattan nomogram"",
    ""dose"": null,
    ""frequency"": null,
    ""duration"": null
  },
  ""outcomes"": [
    {
      ""measure"": ""Predicted PSA-free survival (Kattan nomogram), low risk group"",
      ""timepoint"": ""60 months after surgery"",
      ""effect"": ""83%"",
      ""ci"": null
    },
    {
      ""measure"": ""Predicted PSA-free survival (Kattan nomogram), intermediate risk group"",
      ""timepoint"": ""60 months after surgery"",
      ""effect"": ""66%"",
      ""ci"": null
    },
    {
      ""measure"": ""Predicted PSA-free survival (Kattan nomogram), intermediate-high risk group"",
      ""timepoint"": ""60 months after surgery"",
      ""effect"": ""39%"",
      ""ci"": null
    },
    {
      ""measure"": ""Predicted PSA-free survival (Kattan nomogram), high risk group"",
      ""timepoint"": ""60 months after surgery"",
      ""effect"": ""10%"",
      ""ci"": null
    },
    {
      ""measure"": ""Actual PSA-free survival (Kaplan-Meier), low risk group"",
      ""timepoint"": ""60 months after surgery"",
      ""effect"": ""63%"",
      ""ci"": null
    },
    {
      ""measure"": ""Actual PSA-free survival (Kaplan-Meier), intermediate risk group"",
      ""timepoint"": ""60 months after surgery"",
      ""effect"": ""62%"",
      ""ci"": null
    },
    {
      ""measure"": ""Actual PSA-free survival (Kaplan-Meier), intermediate-high risk group"",
      ""timepoint"": ""60 months after surgery"",
      ""effect"": ""40%"",
      ""ci"": null
    },
    {
      ""measure"": ""Actual PSA-free survival (Kaplan-Meier), high risk group"",
      ""timepoint"": ""60 months after surgery"",
      ""effect"": ""21%"",
      ""ci"": null
    },
    {
      ""measure"": ""PSA-free survival for PSA 20.1-30 ng/ml"",
      ""timepoint"": ""5-year post-prostatectomy follow-up"",
      ""effect"": ""57%"",
      ""ci"": null
    },
    {
      ""measure"": ""PSA-free survival for PSA 30.1-50 ng/ml"",
      ""timepoint"": ""5-year post-prostatectomy follow-up"",
      ""effect"": ""37%"",
      ""ci"": null
    },
    {
      ""measure"": ""PSA-free survival for PSA 50.1-100 ng/ml"",
      ""timepoint"": ""5-year post-prostatectomy follow-up"",
      ""effect"": ""27%"",
      ""ci"": null
    }
  ],
  ""safety"": null,
  ""other_facts"": ""Patients were assigned to one of four risk groups according to predictions derived from the Kattan nomograms, enabling direct comparison of expected versus actual survival; actual survival rates were obtained from Kaplan-Meier analysis; PSA-free survival differed significantly across PSA ranges 20.1-30, 30.1-50, and 50.1-100 ng/ml (p=0.0017)."",
  ""summary"": ""In 191 prostatectomy patients with PSA >20 ng/ml, external validation of the preoperative Kattan nomogram showed good concordance with actual PSA-free survival in intermediate-risk groups but substantial discrepancies in low- and high-risk groups over 60 months.""
}"
HR-1246,26259839,537af40fed41a8c9eefbb1516a2a045a52e73170f3e6c72f4f27a870156211a8,"{
  ""study"": {
    ""design"": ""prospective cohort study"",
    ""year"": null,
    ""sample_size"": 125,
    ""follow_up"": ""28 days""
  },
  ""population"": {
    ""age"": null,
    ""age_criteria"": ""adult"",
    ""sex"": null,
    ""weight"": null,
    ""key_characteristics"": ""uncomplicated P. vivax mono-infection; 6.4% had mixed infection detected by PCR""
  },
  ""intervention"": {
    ""name"": ""Chloroquine-primaquine (CQ-PQ) combined regimen"",
    ""dose"": ""CQ 25 mg/kg total divided over 3 days; PQ 0.25 mg/kg daily"",
    ""frequency"": ""CQ: daily for 3 days; PQ: daily for 14 days"",
    ""duration"": ""2 weeks (14 days)""
  },
  ""outcomes"": [
    {
      ""measure"": ""aparasitaemic rate"",
      ""timepoint"": ""day 2"",
      ""effect"": ""56.8%"",
      ""ci"": null
    },
    {
      ""measure"": ""aparasitaemic rate"",
      ""timepoint"": ""day 3"",
      ""effect"": ""35.2%"",
      ""ci"": null
    },
    {
      ""measure"": ""aparasitaemic rate"",
      ""timepoint"": ""day 7"",
      ""effect"": ""8%"",
      ""ci"": null
    },
    {
      ""measure"": ""therapeutic failure rate"",
      ""timepoint"": ""day 3"",
      ""effect"": ""0.8%"",
      ""ci"": null
    }
  ],
  ""safety"": null,
  ""other_facts"": ""Eight patients (6.4%) had mixed P. vivax and P. falciparum infection detected by nested PCR. Three patients (2.4%) lost to follow-up. 122 (97.6%) completed day 28 follow-up. The study followed WHO protocol for in vivo assessment of anti-malarial therapeutic efficacy."",
  ""summary"": ""In a prospective cohort of 125 adults with uncomplicated P. vivax malaria, the chloroquine-primaquine regimen was highly effective with only one therapeutic failure (0.8%) on day 3, and all patients became aparasitaemic by day 7.""
}"
HR-1247,21289521,551430a242dd7acf770a5916cb7bb82989dada27b62d402492e275d156ff0f3a,"{
  ""study"": {
    ""design"": ""phase II trial"",
    ""year"": null,
    ""sample_size"": 72,
    ""follow_up"": null
  },
  ""population"": {
    ""age"": 63,
    ""age_criteria"": null,
    ""sex"": ""30 women, 42 men"",
    ""weight"": null,
    ""key_characteristics"": ""ECOG performance status 0/1 (30/42); 96% current or former smokers; histologic types: squamous 28%, adenocarcinoma 42%, other 31%; number of prior regimens: 1:69%, 2:26%, >2:4%""
  },
  ""intervention"": {
    ""name"": ""Motexafin gadolinium + pemetrexed"",
    ""dose"": ""MGd 15 mg/kg, pemetrexed 500 mg/m^2"",
    ""frequency"": ""every 21 days"",
    ""duration"": ""median 2 cycles (range 1-12)""
  },
  ""outcomes"": [
    {
      ""measure"": ""6-month progression-free survival rate"",
      ""timepoint"": ""6 months"",
      ""effect"": ""23%"",
      ""ci"": null
    },
    {
      ""measure"": ""median progression-free survival"",
      ""timepoint"": null,
      ""effect"": ""2.6 months"",
      ""ci"": null
    },
    {
      ""measure"": ""median overall survival"",
      ""timepoint"": null,
      ""effect"": ""8.1 months"",
      ""ci"": null
    },
    {
      ""measure"": ""complete response rate"",
      ""timepoint"": ""best response"",
      ""effect"": ""0%"",
      ""ci"": null
    },
    {
      ""measure"": ""partial response rate"",
      ""timepoint"": ""best response"",
      ""effect"": ""8.1%"",
      ""ci"": null
    },
    {
      ""measure"": ""stable disease rate"",
      ""timepoint"": ""best response"",
      ""effect"": ""56.5%"",
      ""ci"": null
    },
    {
      ""measure"": ""progressive disease rate"",
      ""timepoint"": ""best response"",
      ""effect"": ""35.5%"",
      ""ci"": null
    }
  ],
  ""safety"": [
    {
      ""event"": ""grade 3/4 neutropenia"",
      ""rate"": ""8.3%""
    },
    {
      ""event"": ""febrile neutropenia"",
      ""rate"": ""1.4%""
    },
    {
      ""event"": ""thrombocytopenia"",
      ""rate"": ""8.3%""
    },
    {
      ""event"": ""fatigue"",
      ""rate"": ""9.7%""
    },
    {
      ""event"": ""pneumonia"",
      ""rate"": ""11.1%""
    }
  ],
  ""other_facts"": ""The study did not achieve its primary endpoint of 40% 6-month PFS; no further plans for development of this combination."",
  ""summary"": ""In patients with advanced non-small cell lung cancer after prior platinum therapy, the combination of motexafin gadolinium and pemetrexed yielded 23% 6-month progression-free survival, median PFS of 2.6 months, and overall survival of 8.1 months, failing to meet the prespecified 40% endpoint.""
}"
HR-1248,39834217,67d826e5e5d2b9c545b2c99f14a36c400b3e9b63fb71873dda62d34815afb533,"```json
{
  ""study"": {
    ""design"": ""retrospective analysis of therapeutic drug monitoring (TDM) service data"",
    ""year"": ""January 2019 to December 2023"",
    ""sample_size"": 500,
    ""follow_up"": null
  },
  ""population"": {
    ""age"": null,
    ""age_criteria"": null,
    ""sex"": null,
    ""weight"": null,
    ""key_characteristics"": [
      ""Patients with tuberculosis (rifampin- or multidrug-resistant TB)"",
      ""Samples from across North America"",
      ""1604 linezolid samples analyzed"",
      ""817 unique TDM occasions""
    ]
  },
  ""intervention"": {
    ""name"": ""Linezolid"",
    ""dose"": ""600 mg"",
    ""frequency"": ""daily"",
    ""duration"": null
  },
  ""outcomes"": [
    {
      ""measure"": ""Trough concentration (median)"",
      ""timepoint"": ""trough"",
      ""effect"": ""1.19 μg/mL"",
      ""ci"": ""range 0.00-20.06 μg/mL""
    },
    {
      ""measure"": ""Troughs >2 μg/mL (all doses)"",
      ""timepoint"": ""trough"",
      ""effect"": ""34.6%"",
      ""ci"": ""232/670 samples""
    },
    {
      ""measure"": ""Troughs >2 μg/mL (600 mg daily dosing)"",
      ""timepoint"": ""trough"",
      ""effect"": ""43.2%"",
      ""ci"": null
    },
    {
      ""measure"": ""Peak concentrations outside typical range (12-26 μg/mL)"",
      ""timepoint"": ""peak"",
      ""effect"": ""44%"",
      ""ci"": ""264/600 samples""
    },
    {
      ""measure"": ""Peak concentrations subtherapeutic (<12 μg/mL) among those outside range"",
      ""timepoint"": ""peak"",
      ""effect"": ""89%"",
      ""ci"": null
    }
  ],
  ""safety"": [],
  ""other_facts"": [
    ""Samples tested by the University of Florida Infectious Disease Pharmacokinetics Laboratory"",
    ""Total serum concentrations measured using liquid chromatography-tandem mass spectrometry"",
    ""Typical linezolid trough target: <2 μg/mL"",
    ""Typical linezolid peak target: 12-26 μg/mL"",
    ""Trough concentrations measured on 670 samples"",
    ""Peak samples analyzed: 600"",
    ""Linezolid is recommended in treatment regimens for rifampin- or multidrug-resistant tuberculosis"",
    ""Considerable pharmacokinetic variability exists with linezolid"",
    ""Long-term linezolid use is limited by adverse effects"",
    ""TDM can be used to identify patients with serum linezolid concentrations outside targeted ranges, allowing clinicians to make appropriate dose adjustments""
  ],
  ""summary"": ""This retrospective analysis of an international TDM service found that approximately one-third of linezolid trough concentrations exceeded 2 μg/mL and over 40% of peak concentrations were outside the typical range (89% subtherapeutic), demonstrating the value of TDM for dose optimization in TB patients.""
}
```"
HR-1249,20026784,e703ef50ccc4a4cd7bb37e63ca6e5301d283a47ff93a5c47a23bede9d4695c45,"{
  ""study"": {
    ""design"": ""Genetic association study comparing CETP single-nucleotide polymorphism effects with torcetrapib treatment effects from randomized trials"",
    ""year"": null,
    ""sample_size"": ""Up to 67,687 individuals from genetic studies and 17,911 individuals from randomized trials"",
    ""follow_up"": null
  },
  ""population"": {
    ""age"": null,
    ""age_criteria"": null,
    ""sex"": null,
    ""weight"": null,
    ""key_characteristics"": ""Individuals from genetic studies and randomized trials; evaluation of CETP single-nucleotide polymorphisms, torcetrapib treatment, lipid fractions, blood pressure, and electrolytes""
  },
  ""intervention"": {
    ""name"": ""torcetrapib"",
    ""dose"": ""60 mg"",
    ""frequency"": null,
    ""duration"": null
  },
  ""outcomes"": [
    {
      ""measure"": ""CETP activity"",
      ""timepoint"": null,
      ""effect"": ""Reduced by CETP single-nucleotide polymorphisms and torcetrapib treatment"",
      ""ci"": null
    },
    {
      ""measure"": ""Lipid and lipoprotein traits: total cholesterol, low-density lipoprotein cholesterol, high-density lipoprotein cholesterol, HDL2, HDL3, apolipoprotein A-I, apolipoprotein B, and triglycerides"",
      ""timepoint"": null,
      ""effect"": ""Directionally concordant effects of CETP single-nucleotide polymorphisms and torcetrapib treatment"",
      ""ci"": null
    },
    {
      ""measure"": ""HDL cholesterol effect of CETP single-nucleotide polymorphisms"",
      ""timepoint"": null,
      ""effect"": ""0.13 mmol/L"",
      ""ci"": ""95% CI 0.11 to 0.14 mmol/L""
    },
    {
      ""measure"": ""HDL cholesterol effect expected with 10 mg torcetrapib"",
      ""timepoint"": null,
      ""effect"": ""0.13 mmol/L"",
      ""ci"": ""95% CI 0.10 to 0.15 mmol/L""
    },
    {
      ""measure"": ""Systolic blood pressure with 60 mg torcetrapib"",
      ""timepoint"": null,
      ""effect"": ""4.47 mm Hg"",
      ""ci"": ""95% CI 4.10 to 4.84 mm Hg""
    },
    {
      ""measure"": ""Diastolic blood pressure with 60 mg torcetrapib"",
      ""timepoint"": null,
      ""effect"": ""2.08 mm Hg"",
      ""ci"": ""95% CI 1.84 to 2.31 mm Hg""
    },
    {
      ""measure"": ""Systolic blood pressure effect of CETP single-nucleotide polymorphisms"",
      ""timepoint"": null,
      ""effect"": ""0.16 mm Hg"",
      ""ci"": ""95% CI -0.28 to 0.60 mm Hg""
    },
    {
      ""measure"": ""Diastolic blood pressure effect of CETP single-nucleotide polymorphisms"",
      ""timepoint"": null,
      ""effect"": ""-0.04 mm Hg"",
      ""ci"": ""95% CI -0.36 to 0.28 mm Hg""
    }
  ],
  ""safety"": [
    {
      ""event"": ""Blood pressure elevation"",
      ""rate"": ""With 60 mg torcetrapib, systolic blood pressure increased by 4.47 mm Hg (95% CI 4.10 to 4.84 mm Hg) and diastolic blood pressure increased by 2.08 mm Hg (95% CI 1.84 to 2.31 mm Hg)""
    },
    {
      ""event"": ""Cardiovascular events"",
      ""rate"": ""Increased with torcetrapib in the first-in-class large outcome trial; numerical rate not reported""
    }
  ],
  ""other_facts"": ""CETP inhibitors raise HDL cholesterol; torcetrapib was the first-in-class CETP inhibitor tested in a large outcome trial; torcetrapib caused unexpected blood pressure elevation and increased cardiovascular events; it was debated whether the hypertensive effect resulted from CETP inhibition or an off-target action of torcetrapib; common single-nucleotide polymorphisms in the CETP gene were hypothesized to distinguish mechanism-based from off-target actions; the genetic effect on HDL cholesterol was consistent with that expected of a 10-mg dose of torcetrapib; the effect of CETP single-nucleotide polymorphisms on blood pressure was null and significantly different from that expected of 10 mg of torcetrapib; the hypertensive action of torcetrapib is unlikely to be due to CETP inhibition or shared by chemically dissimilar CETP inhibitors; genetic studies could provide a new source of randomized evidence for drug-target validation in humans."",
  ""summary"": ""CETP genetic variants and torcetrapib had concordant lipid effects but discordant blood pressure effects, indicating torcetrapib-induced hypertension is unlikely to result from CETP inhibition.""
}"
HR-1250,23611640,2781ebac1be70d0397c3549e74d436923d8369d3676ac2cdd5704a1c221f04b0,"{
  ""study"": {
    ""design"": ""observational study"",
    ""year"": null,
    ""sample_size"": 9,
    ""follow_up"": ""2-week period""
  },
  ""population"": {
    ""age"": null,
    ""age_criteria"": "">75 years of age"",
    ""sex"": null,
    ""weight"": null,
    ""key_characteristics"": ""older adults""
  },
  ""intervention"": {
    ""name"": ""MobileCare Monitor system"",
    ""dose"": null,
    ""frequency"": ""daily"",
    ""duration"": ""2-week period""
  },
  ""outcomes"": [
    {
      ""measure"": ""system reliability metrics"",
      ""timepoint"": ""2-week period"",
      ""effect"": ""73% to 92%"",
      ""ci"": null
    },
    {
      ""measure"": ""data concurrence for proximal and distal readings"",
      ""timepoint"": ""2-week period"",
      ""effect"": "">88%"",
      ""ci"": null
    },
    {
      ""measure"": ""system usability"",
      ""timepoint"": ""following pulse oximeter firmware update"",
      ""effect"": ""82% to 97%"",
      ""ci"": null
    },
    {
      ""measure"": ""watch-wearing adherence within the home"",
      ""timepoint"": ""2-week period"",
      ""effect"": ""80%"",
      ""ci"": null
    },
    {
      ""measure"": ""study effectiveness"",
      ""timepoint"": ""2-week period"",
      ""effect"": ""88%"",
      ""ci"": null
    }
  ],
  ""safety"": [],
  ""other_facts"": ""System consisted of a wireless wristwatch-based monitoring system containing sensors for location, temperature, and impacts and a 'panic' button that was connected through a mesh network to third-party wireless devices (blood pressure cuff, pulse oximeter, weight scale, and a survey-administering device). Daily phone calls instructed participants to conduct system tests and reminded them to fill out surveys and daily diaries. Phone reports and participant diary entries were checked against data received at a secure server. Watch-wearing adherence likely exceeded the 10 h/day requested time. In total, 3,436 of 3,906 potential measurements were obtained. The different system reliability measures identify important error sources in remote monitoring systems."",
  ""summary"": ""A 2-week study of nine older adults assessed the reliability of the MobileCare Monitor system, finding it quite effective in providing accurate remote health data.""
}"
HR-1251,42512870,0847da3fa7933214901b4db25c548dda82979ebdb9d00d4a6dcc740c72aedbc0,"```json
{
  ""study"": {
    ""design"": ""retrospective repeated cross-sectional ecological trend study"",
    ""year"": ""data covered 2010-2024 (non-eGFR indicators) and 2012-2024 (eGFR); forecasts through 2028"",
    ""sample_size"": null,
    ""follow_up"": null
  },
  ""population"": {
    ""age"": null,
    ""age_criteria"": null,
    ""sex"": ""sex-stratified trends were generated for all indicators; specific distribution not reported"",
    ""weight"": null,
    ""key_characteristics"": ""Individuals who underwent NHIS health screening in Korea; age- and region-stratified aggregate data; in 2024, eGFR < 60 reached 41.61% among persons aged ≥ 85 years""
  },
  ""intervention"": {
    ""name"": null,
    ""dose"": null,
    ""frequency"": null,
    ""duration"": null
  },
  ""outcomes"": [
    {
      ""measure"": ""Dipstick proteinuria ≥ 1+ prevalence (crude)"",
      ""timepoint"": ""2012"",
      ""effect"": ""2.20%"",
      ""ci"": null
    },
    {
      ""measure"": ""Dipstick proteinuria ≥ 1+ prevalence (age-standardized)"",
      ""timepoint"": ""2012"",
      ""effect"": ""2.34%"",
      ""ci"": null
    },
    {
      ""measure"": ""Dipstick proteinuria ≥ 1+ prevalence (crude)"",
      ""timepoint"": ""2024"",
      ""effect"": ""3.71%"",
      ""ci"": null
    },
    {
      ""measure"": ""Dipstick proteinuria ≥ 1+ prevalence forecast"",
      ""timepoint"": ""2028"",
      ""effect"": ""4.64%"",
      ""ci"": ""95% PI 4.50-4.83%""
    },
    {
      ""measure"": ""eGFR < 60 mL/min/1.73 m2 prevalence (crude)"",
      ""timepoint"": ""2012"",
      ""effect"": ""4.13%"",
      ""ci"": null
    },
    {
      ""measure"": ""eGFR < 60 mL/min/1.73 m2 prevalence (age-standardized)"",
      ""timepoint"": ""2012"",
      ""effect"": ""5.20%"",
      ""ci"": null
    },
    {
      ""measure"": ""eGFR < 60 mL/min/1.73 m2 prevalence (crude)"",
      ""timepoint"": ""2024"",
      ""effect"": ""3.43%"",
      ""ci"": null
    },
    {
      ""measure"": ""eGFR < 60 mL/min/1.73 m2 prevalence forecast"",
      ""timepoint"": ""2028"",
      ""effect"": ""3.06%"",
      ""ci"": ""95% PI 2.88-3.27%""
    },
    {
      ""measure"": ""eGFR < 60 prevalence among persons aged ≥ 85 years"",
      ""timepoint"": ""2024"",
      ""effect"": ""41.61%"",
      ""ci"": null
    },
    {
      ""measure"": ""Highest crude regional eGFR < 60 prevalence (Jeonnam)"",
      ""timepoint"": ""2024"",
      ""effect"": ""5.09%"",
      ""ci"": null
    },
    {
      ""measure"": ""Regional correlation: eGFR < 60 with elevated serum creatinine (Pearson r)"",
      ""timepoint"": ""2024"",
      ""effect"": ""0.954"",
      ""ci"": ""p < 0.001""
    },
    {
      ""measure"": ""Regional correlation: eGFR < 60 with anemia proxy (Pearson r)"",
      ""timepoint"": ""2024"",
      ""effect"": ""0.611"",
      ""ci"": ""p = 0.009""
    },
    {
      ""measure"": ""Hold-out validation mean absolute error (eGFR, creatinine, proteinuria forecasts)"",
      ""timepoint"": ""2021-2024"",
      ""effect"": ""0.05-0.14 percentage points"",
      ""ci"": null
    }
  ],
  ""safety"": [],
  ""other_facts"": ""Data source: NHIS health-screening aggregate tables distributed through KOSIS. Operational endpoints: eGFR < 60 mL/min/1.73 m2, serum creatinine ≥ 1.5 mg/dL, dipstick proteinuria ≥ 1+, triglycerides ≥ 150 mg/dL, and sex-specific anemia proxy. Triglycerides and anemia proxy treated as associated metabolic/hematological indicators rather than kidney-specific endpoints. Direct age-standardization to the 2024 screening population was performed for eGFR, creatinine, proteinuria, and triglycerides. Binomial logit generalized linear models with calendar year as predictor generated 2025-2028 forecasts. Forecast reliability assessed by temporal hold-out validation (fitting through 2020, predicting 2021-2024) and recent-window (2018-2024) sensitivity analysis. 95% bootstrap prediction intervals derived by resampling model residuals and parameter uncertainty. Regional ecological correlations assessed by Pearson and Spearman methods. Age-standardized eGFR decline was steeper than crude decline, indicating the finding is not an artifact of population aging. Hold-out validation showed poor fit for triglycerides and anemia proxy forecasts, reported as exploratory only. Regional comparisons could not be age-standardized. Findings should not be interpreted as confirmed CKD incidence or prevalence; confirmatory testing required after abnormal screening results."",
  ""summary"": ""This retrospective cross-sectional ecological trend study of Korean NHIS/KOSIS health-screening data from 2012-2024 found an age-standardization-robust upward trend in dipstick proteinuria (2.34% to 3.71%, forecast 4.64% by 2028) and a persistent decline in eGFR < 60 prevalence (5.20% to 3.43% age-standardized, forecast 3.06% by 2028), with kidney function abnormalities highly concentrated among older adults (41.61% in those aged ≥ 85 years in 2024).""
}
```"
HR-1252,30971773,0c63de1f083facea84c11bcca13fa0aa483222ff963a864cd03e83c11f1d012c,"```json
{
  ""study"": {
    ""design"": ""randomised, double-blind, placebo-controlled trial (with internal pilot)"",
    ""year"": null,
    ""sample_size"": 100,
    ""follow_up"": ""6 months""
  },
  ""population"": {
    ""age"": null,
    ""age_criteria"": null,
    ""sex"": null,
    ""weight"": null,
    ""key_characteristics"": ""symptomatic chronic subdural haematoma""
  },
  ""intervention"": {
    ""name"": ""dexamethasone (vs placebo, in addition to standard care which could include surgery)"",
    ""dose"": null,
    ""frequency"": null,
    ""duration"": ""2-week course""
  },
  ""outcomes"": [
    {
      ""measure"": ""modified Rankin Scale (primary outcome)"",
      ""timepoint"": ""6 months"",
      ""effect"": null,
      ""ci"": null
    }
  ],
  ""safety"": [
    {
      ""event"": ""withdrawal from drug treatment"",
      ""rate"": ""5 patients""
    }
  ],
  ""other_facts"": ""Internal pilot primary objective was to assess feasibility of multi-centre recruitment. Aimed to recruit 100 patients from United Kingdom Neurosurgical Units within 12 months. 100 patients were recruited within nine months of commencement (ahead of target). 47% of screened patients consented to recruitment. Primary outcome measure was collected in 98% of patients. No safety concerns were raised by the independent data monitoring and ethics committee. Exploratory outcome measures were added to increase the scientific value of the trial. Excellent follow-up rates were achieved."",
  ""summary"": ""The Dex-CSDH internal pilot trial successfully demonstrated feasibility of multi-centre recruitment for a randomised, double-blind, placebo-controlled trial of a 2-week course of dexamethasone in 100 patients with symptomatic chronic subdural haematoma, achieving excellent follow-up rates and no safety concerns.""
}
```"
HR-1253,38308612,33c247e8b174108eb3b53ed1ff42eeffb4fdccbd2dcc3c155a325e1c11ab85f6,"{
  ""study"": {
    ""design"": ""case report"",
    ""year"": null,
    ""sample_size"": 1,
    ""follow_up"": ""3 days""
  },
  ""population"": {
    ""age"": ""65 years"",
    ""age_criteria"": null,
    ""sex"": ""Female"",
    ""weight"": null,
    ""key_characteristics"": ""chronic controlled systemic hypertension; slurred speech; decreased level of consciousness; generalized weakness; dyspnea; systolic blood pressure of 220 mmHg; left-sided pleural effusion; penetrating atherosclerotic ulcer in the descending aorta""
  },
  ""intervention"": {
    ""name"": ""COVID-19 inactivated vaccine"",
    ""dose"": null,
    ""frequency"": ""second dose"",
    ""duration"": null
  },
  ""outcomes"": [
    {
      ""measure"": ""discharge condition"",
      ""timepoint"": ""after 3 days"",
      ""effect"": ""satisfactory condition"",
      ""ci"": null
    }
  ],
  ""safety"": [
    {
      ""event"": ""painless aortic dissection"",
      ""rate"": ""1""
    }
  ],
  ""other_facts"": ""Painless aortic dissections constitute about 10% of all cases. High blood pressure is a common finding in both painless and painful aortic dissections. Anti-COVID vaccines are generally safe but have a small risk of adverse effects which are mostly mild and transient, but sometimes life-threatening. Drainage of the pleural effusion revealed gross blood. Spiral chest and mediastinum CT with intravenous contrast showed a penetrating atherosclerotic ulcer in the descending aorta. Thoracic endovascular aortic repair (TEVAR) was carried out."",
  ""summary"": ""A 65-year-old woman with chronic controlled systemic hypertension developed a painless aortic dissection within minutes of receiving the second dose of inactivated COVID-19 vaccine and was successfully treated with thoracic endovascular aortic repair.""
}"
